shipment_id,order_id,dispatch_center_id,carrier_id,dispatch_date,shipped_date,promised_delivery_date,actual_delivery_date,delivery_status,delivery_days,delay_days
2122,2122,4,4,2024-11-07,2024-11-07,2024-11-08,2024-11-08,On-Time,1,0
2123,2123,1,1,2024-10-12,2024-10-12,2024-10-15,2024-10-15,On-Time,3,0
2124,2124,2,3,2024-12-27,2024-12-27,2024-12-31,2024-12-31,On-Time,4,0
2125,2125,6,1,2024-11-26,2024-11-26,2024-11-29,2024-12-09,Delayed,13,10
2126,2126,1,3,2024-11-21,2024-11-21,2024-11-24,2024-11-29,Delayed,8,5
2127,2127,7,1,2024-11-25,2024-11-25,2024-11-28,2024-11-28,On-Time,3,0
2128,2128,5,3,2024-10-16,2024-10-16,2024-10-19,2024-10-19,On-Time,3,0
2129,2129,7,4,2024-11-28,2024-11-28,2024-11-29,2024-11-29,On-Time,1,0
2130,2130,7,1,2024-12-21,2024-12-21,2024-12-24,2024-12-24,On-Time,3,0
2131,2131,3,3,2024-11-09,2024-11-09,2024-11-12,2024-11-26,Delayed,17,14
2132,2132,8,4,2024-10-13,2024-10-13,2024-10-15,2024-10-15,On-Time,2,0
2133,2133,6,1,2025-01-01,2025-01-01,2025-01-04,2025-01-12,Delayed,11,8
2134,2134,6,4,2024-12-16,2024-12-16,2024-12-17,2024-12-25,Delayed,9,8
2135,2135,6,1,2024-12-09,2024-12-09,2024-12-11,2024-12-23,Delayed,14,12
2136,2136,3,5,2024-11-26,2024-11-26,2024-12-01,2024-12-01,On-Time,5,0
2137,2137,1,1,2024-12-26,2024-12-26,2024-12-28,2024-12-28,On-Time,2,0
2138,2138,1,4,2024-12-21,2024-12-21,2024-12-23,2024-12-23,On-Time,2,0
2139,2139,3,1,2024-10-17,2024-10-17,2024-10-19,,Cancelled,0,0
2140,2140,2,4,2024-11-08,2024-11-08,2024-11-09,2024-11-09,On-Time,1,0
2141,2141,8,2,2024-12-31,2024-12-31,2025-01-02,2025-01-02,On-Time,2,0
2142,2142,2,4,2024-10-06,2024-10-06,2024-10-07,2024-10-13,Delayed,7,6
2143,2143,4,4,2024-12-28,2024-12-28,2024-12-29,2025-01-02,Delayed,5,4
2144,2144,1,2,2024-12-01,2024-12-01,2024-12-02,2024-12-06,Delayed,5,4
2145,2145,4,4,2024-11-17,2024-11-17,2024-11-18,2024-11-18,On-Time,1,0
2146,2146,1,2,2024-10-27,2024-10-27,2024-10-28,2024-10-28,On-Time,1,0
2147,2147,2,2,2024-11-15,2024-11-15,2024-11-17,2024-11-17,On-Time,2,0
2148,2148,6,2,2024-10-27,2024-10-27,2024-10-29,2024-10-28,On-Time,1,0
2149,2149,6,5,2024-12-20,2024-12-20,2024-12-25,2024-12-31,Delayed,11,6
2150,2150,6,3,2024-10-08,2024-10-08,2024-10-11,2024-10-16,Delayed,8,5
2151,2151,7,4,2024-12-14,2024-12-14,2024-12-15,2024-12-15,On-Time,1,0
2152,2152,6,2,2024-10-27,2024-10-27,2024-10-28,2024-11-08,Delayed,12,11
2153,2153,8,2,2024-10-08,2024-10-08,2024-10-10,2024-10-10,On-Time,2,0
2154,2154,4,3,2024-10-08,2024-10-08,2024-10-11,2024-10-11,On-Time,3,0
2155,2155,4,5,2024-11-22,2024-11-22,2024-11-26,2024-11-26,On-Time,4,0
2156,2156,7,5,2024-12-08,2024-12-08,2024-12-13,2024-12-14,Delayed,6,1
2157,2157,2,1,2024-11-12,2024-11-12,2024-11-14,2024-11-15,Delayed,3,1
2158,2158,6,5,2024-12-13,2024-12-13,2024-12-18,2024-12-28,Delayed,15,10
2159,2159,6,3,2024-12-16,2024-12-16,2024-12-19,2024-12-26,Delayed,10,7
2160,2160,6,5,2024-10-09,2024-10-09,2024-10-14,2024-10-25,Delayed,16,11
2161,2161,7,2,2024-10-02,2024-10-02,2024-10-04,2024-10-04,On-Time,2,0
2162,2162,1,2,2024-10-15,2024-10-15,2024-10-16,2024-10-17,Delayed,2,1
2163,2163,6,1,2024-11-06,2024-11-06,2024-11-08,2024-11-20,Delayed,14,12
2164,2164,6,3,2024-10-10,2024-10-10,2024-10-14,2024-10-23,Delayed,13,9
2165,2165,1,4,2024-12-19,2024-12-19,2024-12-21,,Cancelled,0,0
2166,2166,6,3,2024-11-07,2024-11-07,2024-11-10,2024-11-19,Delayed,12,9
2167,2167,6,1,2024-10-25,2024-10-25,2024-10-27,2024-11-04,Delayed,10,8
2168,2168,1,5,2024-10-15,2024-10-15,2024-10-20,2024-10-20,On-Time,5,0
2169,2169,6,1,2024-10-08,2024-10-08,2024-10-10,2024-10-18,Delayed,10,8
2170,2170,6,1,2024-11-06,2024-11-06,2024-11-09,2024-11-13,Delayed,7,4
2171,2171,8,5,2024-11-01,2024-11-01,2024-11-05,2024-11-05,On-Time,4,0
2172,2172,6,5,2024-11-03,2024-11-03,2024-11-08,2024-11-12,Delayed,9,4
2173,2173,1,4,2024-11-05,2024-11-05,2024-11-06,2024-11-06,On-Time,1,0
2174,2174,8,3,2024-10-12,2024-10-12,2024-10-16,2024-10-16,On-Time,4,0
2175,2175,6,1,2024-12-02,2024-12-02,2024-12-04,2024-12-03,On-Time,1,0
2176,2176,3,1,2024-12-29,2024-12-29,2025-01-01,2025-01-07,Delayed,9,6
2177,2177,5,2,2024-12-09,2024-12-09,2024-12-11,2024-12-11,On-Time,2,0
2178,2178,3,2,2024-12-21,2024-12-21,2024-12-23,2025-01-02,Delayed,12,10
2179,2179,5,4,2024-10-14,2024-10-14,2024-10-16,2024-10-16,On-Time,2,0
2180,2180,5,4,2024-10-10,2024-10-10,2024-10-11,2024-10-11,On-Time,1,0
2181,2181,1,1,2024-12-14,2024-12-14,2024-12-17,2024-12-17,On-Time,3,0
2182,2182,5,5,2024-10-20,2024-10-20,2024-10-25,2024-10-25,On-Time,5,0
2183,2183,1,3,2024-10-28,2024-10-28,2024-11-01,2024-11-01,On-Time,4,0
2184,2184,3,1,2024-12-10,2024-12-10,2024-12-13,2024-12-17,Delayed,7,4
2185,2185,4,4,2024-10-03,2024-10-03,2024-10-04,2024-10-04,On-Time,1,0
2186,2186,6,5,2024-10-02,2024-10-02,2024-10-07,2024-10-18,Delayed,16,11
2187,2187,5,1,2024-12-09,2024-12-09,2024-12-11,2024-12-11,On-Time,2,0
2188,2188,2,5,2024-11-13,2024-11-13,2024-11-17,2024-11-20,Delayed,7,3
2189,2189,4,3,2024-10-23,2024-10-23,2024-10-27,2024-10-27,On-Time,4,0
2190,2190,7,3,2024-10-16,2024-10-16,2024-10-20,2024-10-20,On-Time,4,0
2191,2191,1,3,2024-12-20,2024-12-20,2024-12-24,2024-12-24,On-Time,4,0
2192,2192,8,1,2025-01-02,2025-01-02,2025-01-04,2025-01-04,On-Time,2,0
2193,2193,1,4,2024-12-01,2024-12-01,2024-12-03,2024-12-03,On-Time,2,0
2194,2194,1,4,2024-12-27,2024-12-27,2024-12-29,,Cancelled,0,0
2195,2195,5,3,2024-10-12,2024-10-12,2024-10-16,2024-10-16,On-Time,4,0
2196,2196,6,5,2024-11-27,2024-11-27,2024-12-01,2024-12-11,Delayed,14,10
2197,2197,5,5,2024-10-16,2024-10-16,2024-10-20,2024-10-20,On-Time,4,0
2198,2198,4,2,2024-12-27,2024-12-27,2024-12-29,2024-12-29,On-Time,2,0
2199,2199,5,1,2024-11-21,2024-11-21,2024-11-23,2024-11-28,Delayed,7,5
2200,2200,1,4,2024-11-30,2024-11-30,2024-12-02,2024-12-02,On-Time,2,0
2201,2201,1,1,2024-12-04,2024-12-04,2024-12-06,2024-12-11,Delayed,7,5
2202,2202,4,1,2024-10-08,2024-10-08,2024-10-11,2024-10-11,On-Time,3,0
2203,2203,1,5,2024-11-30,2024-11-30,2024-12-04,2024-12-08,Delayed,8,4
2204,2204,6,4,2024-10-23,2024-10-23,2024-10-24,2024-10-28,Delayed,5,4
2205,2205,1,1,2024-10-22,2024-10-22,2024-10-25,2024-10-30,Delayed,8,5
2206,2206,6,5,2024-12-12,2024-12-12,2024-12-17,2024-12-16,On-Time,4,0
2207,2207,4,2,2024-11-11,2024-11-11,2024-11-13,2024-11-13,On-Time,2,0
2208,2208,7,2,2024-11-24,2024-11-24,2024-11-26,2024-11-26,On-Time,2,0
2209,2209,2,4,2024-11-28,2024-11-28,2024-11-29,2024-11-30,Delayed,2,1
2210,2210,2,1,2024-11-02,2024-11-02,2024-11-04,2024-11-04,On-Time,2,0
2211,2211,5,3,2024-12-19,2024-12-19,2024-12-22,2024-12-22,On-Time,3,0
2212,2212,1,1,2024-10-03,2024-10-03,2024-10-06,2024-10-06,On-Time,3,0
2213,2213,6,2,2024-10-17,2024-10-17,2024-10-18,2024-10-18,On-Time,1,0
2214,2214,7,2,2024-11-25,2024-11-25,2024-11-27,2024-11-27,On-Time,2,0
2215,2215,2,5,2024-10-15,2024-10-15,2024-10-19,2024-10-19,On-Time,4,0
2216,2216,8,5,2024-12-10,2024-12-10,2024-12-14,2024-12-18,Delayed,8,4
2217,2217,2,3,2024-11-22,2024-11-22,2024-11-26,2024-11-26,On-Time,4,0
2218,2218,5,5,2024-10-07,2024-10-07,2024-10-11,2024-10-16,Delayed,9,5
2219,2219,8,3,2024-10-15,2024-10-15,2024-10-19,2024-10-20,Delayed,5,1
2220,2220,5,1,2024-12-25,2024-12-25,2024-12-27,2025-01-02,Delayed,8,6
2221,2221,2,2,2024-12-11,2024-12-11,2024-12-13,2024-12-13,On-Time,2,0
2222,2222,4,1,2024-10-08,2024-10-08,2024-10-10,2024-10-16,Delayed,8,6
2223,2223,8,3,2024-10-06,2024-10-06,2024-10-10,2024-10-10,On-Time,4,0
2224,2224,7,4,2024-11-15,2024-11-15,2024-11-16,2024-11-20,Delayed,5,4
2225,2225,1,3,2024-12-31,2024-12-31,2025-01-03,,Cancelled,0,0
2226,2226,3,3,2024-12-05,2024-12-05,2024-12-08,2024-12-20,Delayed,15,12
2227,2227,5,5,2024-10-15,2024-10-15,2024-10-19,2024-10-19,On-Time,4,0
2228,2228,1,3,2024-12-16,2024-12-16,2024-12-20,2024-12-20,On-Time,4,0
2229,2229,3,5,2024-11-04,2024-11-04,2024-11-09,2024-11-17,Delayed,13,8
2230,2230,8,3,2024-11-23,2024-11-23,2024-11-27,2024-11-27,On-Time,4,0
2231,2231,2,2,2024-10-19,2024-10-19,2024-10-20,2024-10-20,On-Time,1,0
2232,2232,8,2,2024-11-18,2024-11-18,2024-11-19,2024-11-19,On-Time,1,0
2233,2233,1,1,2024-12-24,2024-12-24,2024-12-27,2024-12-27,On-Time,3,0
2234,2234,1,3,2024-12-16,2024-12-16,2024-12-20,2024-12-20,On-Time,4,0
2235,2235,1,5,2024-10-11,2024-10-11,2024-10-16,2024-10-16,On-Time,5,0
2236,2236,7,1,2024-12-01,2024-12-01,2024-12-03,2024-12-03,On-Time,2,0
2237,2237,4,2,2024-12-27,2024-12-27,2024-12-28,2024-12-28,On-Time,1,0
2238,2238,1,4,2024-12-05,2024-12-05,2024-12-06,2024-12-06,On-Time,1,0
2239,2239,6,3,2024-11-27,2024-11-27,2024-11-30,2024-12-14,Delayed,17,14
2240,2240,5,1,2024-11-29,2024-11-29,2024-12-01,2024-12-01,On-Time,2,0
2241,2241,6,2,2024-11-11,2024-11-11,2024-11-13,2024-11-13,On-Time,2,0
2242,2242,6,1,2024-10-12,2024-10-12,2024-10-14,2024-10-25,Delayed,13,11
2243,2243,7,5,2024-10-05,2024-10-05,2024-10-09,2024-10-10,Delayed,5,1
2244,2244,5,3,2024-12-06,2024-12-06,2024-12-10,2024-12-10,On-Time,4,0
2245,2245,6,3,2024-10-24,2024-10-24,2024-10-27,2024-11-02,Delayed,9,6
2246,2246,1,5,2024-10-12,2024-10-12,2024-10-16,2024-10-22,Delayed,10,6
2247,2247,1,5,2024-12-19,2024-12-19,2024-12-23,2024-12-23,On-Time,4,0
2248,2248,6,1,2024-12-27,2024-12-27,2024-12-29,2025-01-05,Delayed,9,7
2249,2249,3,1,2024-12-23,2024-12-23,2024-12-26,2024-12-26,On-Time,3,0
2250,2250,6,4,2024-12-02,2024-12-02,2024-12-04,2024-12-14,Delayed,12,10
2251,2251,2,4,2024-11-14,2024-11-14,2024-11-15,2024-11-15,On-Time,1,0
2252,2252,6,4,2024-12-24,2024-12-24,2024-12-25,2024-12-29,Delayed,5,4
2253,2253,6,4,2024-10-21,2024-10-21,2024-10-23,2024-10-23,On-Time,2,0
2254,2254,1,4,2024-10-30,2024-10-30,2024-11-01,2024-11-01,On-Time,2,0
2255,2255,3,4,2024-12-15,2024-12-15,2024-12-16,2024-12-29,Delayed,14,13
2256,2256,6,5,2024-11-30,2024-11-30,2024-12-04,2024-12-09,Delayed,9,5
2257,2257,8,1,2024-12-13,2024-12-13,2024-12-16,2024-12-21,Delayed,8,5
2258,2258,8,3,2025-01-02,2025-01-02,2025-01-05,2025-01-05,On-Time,3,0
2259,2259,5,5,2024-11-04,2024-11-04,2024-11-08,2024-11-11,Delayed,7,3
2260,2260,5,1,2024-10-05,2024-10-05,2024-10-07,2024-10-07,On-Time,2,0
2261,2261,3,2,2024-10-23,2024-10-23,2024-10-24,2024-11-02,Delayed,10,9
2262,2262,4,2,2024-12-22,2024-12-22,2024-12-24,,Cancelled,0,0
2263,2263,1,1,2024-10-11,2024-10-11,2024-10-13,2024-10-13,On-Time,2,0
2264,2264,7,1,2024-11-07,2024-11-07,2024-11-10,2024-11-10,On-Time,3,0
2265,2265,3,1,2025-01-01,2025-01-01,2025-01-03,2025-01-03,On-Time,2,0
2266,2266,1,4,2024-11-11,2024-11-11,2024-11-12,2024-11-12,On-Time,1,0
2267,2267,6,5,2024-11-23,2024-11-23,2024-11-28,2024-12-12,Delayed,19,14
2268,2268,1,2,2024-12-02,2024-12-02,2024-12-04,2024-12-07,Delayed,5,3
2269,2269,7,4,2024-11-24,2024-11-24,2024-11-25,2024-11-26,Delayed,2,1
2270,2270,6,2,2024-10-25,2024-10-25,2024-10-27,2024-11-09,Delayed,15,13
2271,2271,4,2,2024-12-31,2024-12-31,2025-01-01,2025-01-01,On-Time,1,0
2272,2272,8,5,2024-10-14,2024-10-14,2024-10-18,2024-10-18,On-Time,4,0
2273,2273,2,4,2024-10-29,2024-10-29,2024-10-30,2024-11-01,Delayed,3,2
2274,2274,1,1,2024-10-23,2024-10-23,2024-10-26,2024-10-26,On-Time,3,0
2275,2275,1,1,2024-11-13,2024-11-13,2024-11-15,2024-11-15,On-Time,2,0
2276,2276,4,5,2024-10-08,2024-10-08,2024-10-12,2024-10-18,Delayed,10,6
2277,2277,6,2,2024-11-29,2024-11-29,2024-11-30,2024-12-04,Delayed,5,4
2278,2278,4,1,2024-11-24,2024-11-24,2024-11-27,2024-11-27,On-Time,3,0
2279,2279,7,5,2024-11-10,2024-11-10,2024-11-14,2024-11-18,Delayed,8,4
2280,2280,8,2,2024-12-16,2024-12-16,2024-12-18,2024-12-18,On-Time,2,0
2281,2281,6,4,2024-12-25,2024-12-25,2024-12-26,2024-12-26,On-Time,1,0
2282,2282,1,3,2024-11-14,2024-11-14,2024-11-17,2024-11-17,On-Time,3,0
2283,2283,8,5,2024-10-17,2024-10-17,2024-10-22,2024-10-22,On-Time,5,0
2284,2284,2,4,2024-12-25,2024-12-25,2024-12-27,2024-12-27,On-Time,2,0
2285,2285,1,2,2024-12-04,2024-12-04,2024-12-05,2024-12-05,On-Time,1,0
2286,2286,8,5,2024-12-25,2024-12-25,2024-12-29,2024-12-31,Delayed,6,2
2287,2287,2,2,2024-10-06,2024-10-06,2024-10-07,2024-10-11,Delayed,5,4
2288,2288,5,2,2024-11-04,2024-11-04,2024-11-06,2024-11-06,On-Time,2,0
2289,2289,5,3,2024-10-29,2024-10-29,2024-11-02,2024-11-02,On-Time,4,0
2290,2290,7,2,2024-12-01,2024-12-01,2024-12-03,2024-12-03,On-Time,2,0
2291,2291,4,4,2024-12-02,2024-12-02,2024-12-03,2024-12-03,On-Time,1,0
2292,2292,4,3,2024-10-18,2024-10-18,2024-10-22,2024-10-22,On-Time,4,0
2293,2293,2,1,2024-12-11,2024-12-11,2024-12-13,2024-12-16,Delayed,5,3
2294,2294,1,4,2024-11-21,2024-11-21,2024-11-23,2024-11-23,On-Time,2,0
2295,2295,2,2,2024-12-22,2024-12-22,2024-12-24,2024-12-24,On-Time,2,0
2296,2296,7,1,2024-10-03,2024-10-03,2024-10-05,2024-10-05,On-Time,2,0
2297,2297,4,2,2024-11-18,2024-11-18,2024-11-19,2024-11-23,Delayed,5,4
2298,2298,3,3,2024-10-06,2024-10-06,2024-10-10,2024-10-09,On-Time,3,0
2299,2299,4,3,2024-10-18,2024-10-18,2024-10-22,2024-10-22,On-Time,4,0
2300,2300,5,2,2024-11-15,2024-11-15,2024-11-16,2024-11-21,Delayed,6,5
2301,2301,1,1,2024-10-31,2024-10-31,2024-11-02,2024-11-06,Delayed,6,4
2302,2302,3,2,2024-11-27,2024-11-27,2024-11-28,2024-12-07,Delayed,10,9
2303,2303,3,2,2024-11-20,2024-11-20,2024-11-22,2024-11-27,Delayed,7,5
2304,2304,1,4,2024-11-23,2024-11-23,2024-11-24,2024-11-30,Delayed,7,6
2305,2305,5,2,2024-12-02,2024-12-02,2024-12-03,2024-12-03,On-Time,1,0
2306,2306,5,3,2024-12-23,2024-12-23,2024-12-26,2024-12-27,Delayed,4,1
2307,2307,5,4,2024-10-31,2024-10-31,2024-11-02,2024-11-02,On-Time,2,0
2308,2308,4,1,2024-10-29,2024-10-29,2024-11-01,2024-11-01,On-Time,3,0
2309,2309,6,2,2024-11-11,2024-11-11,2024-11-12,2024-11-16,Delayed,5,4
2310,2310,5,2,2024-11-04,2024-11-04,2024-11-06,2024-11-06,On-Time,2,0
2311,2311,3,4,2024-10-04,2024-10-04,2024-10-05,2024-10-11,Delayed,7,6
2312,2312,1,5,2024-12-03,2024-12-03,2024-12-08,2024-12-08,On-Time,5,0
2313,2313,1,1,2024-10-26,2024-10-26,2024-10-29,2024-10-29,On-Time,3,0
2314,2314,7,4,2024-10-20,2024-10-20,2024-10-21,2024-10-21,On-Time,1,0
2315,2315,7,2,2024-12-12,2024-12-12,2024-12-14,2024-12-14,On-Time,2,0
2316,2316,5,3,2024-10-04,2024-10-04,2024-10-07,2024-10-09,Delayed,5,2
2317,2317,1,2,2024-10-17,2024-10-17,2024-10-19,2024-10-19,On-Time,2,0
2318,2318,6,1,2024-10-26,2024-10-26,2024-10-29,2024-11-12,Delayed,17,14
2319,2319,5,5,2024-12-16,2024-12-16,2024-12-20,2024-12-23,Delayed,7,3
2320,2320,8,2,2024-11-16,2024-11-16,2024-11-17,2024-11-17,On-Time,1,0
2321,2321,3,5,2024-11-19,2024-11-19,2024-11-23,2024-12-03,Delayed,14,10
2322,2322,3,3,2024-11-01,2024-11-01,2024-11-04,2024-11-13,Delayed,12,9
2323,2323,6,4,2024-10-10,2024-10-10,2024-10-12,2024-10-22,Delayed,12,10
2324,2324,8,2,2024-12-22,2024-12-22,2024-12-23,2024-12-29,Delayed,7,6
2325,2325,6,4,2024-10-29,2024-10-29,2024-10-31,2024-10-31,On-Time,2,0
2326,2326,6,2,2024-12-01,2024-12-01,2024-12-02,2024-12-10,Delayed,9,8
2327,2327,8,5,2024-11-10,2024-11-10,2024-11-15,2024-11-15,On-Time,5,0
2328,2328,6,3,2024-12-19,2024-12-19,2024-12-22,2025-01-03,Delayed,15,12
2329,2329,4,4,2024-12-26,2024-12-26,2024-12-28,2025-01-01,Delayed,6,4
2330,2330,1,1,2024-12-10,2024-12-10,2024-12-13,2024-12-15,Delayed,5,2
2331,2331,5,3,2024-11-10,2024-11-10,2024-11-14,2024-11-14,On-Time,4,0
2332,2332,3,4,2024-10-25,2024-10-25,2024-10-27,2024-10-27,On-Time,2,0
2333,2333,5,1,2024-11-15,2024-11-15,2024-11-18,2024-11-18,On-Time,3,0
2334,2334,3,2,2024-11-02,2024-11-02,2024-11-03,2024-11-07,Delayed,5,4
2335,2335,6,5,2024-12-08,2024-12-08,2024-12-13,2024-12-25,Delayed,17,12
2336,2336,4,2,2024-12-19,2024-12-19,2024-12-20,2024-12-20,On-Time,1,0
2337,2337,1,2,2024-11-02,2024-11-02,2024-11-04,2024-11-04,On-Time,2,0
2338,2338,1,4,2024-11-14,2024-11-14,2024-11-16,2024-11-21,Delayed,7,5
2339,2339,2,2,2024-11-06,2024-11-06,2024-11-08,2024-11-08,On-Time,2,0
2340,2340,6,1,2024-11-29,2024-11-29,2024-12-01,2024-12-01,On-Time,2,0
2341,2341,1,1,2024-12-31,2024-12-31,2025-01-03,2025-01-03,On-Time,3,0
2342,2342,1,2,2024-11-09,2024-11-09,2024-11-10,2024-11-10,On-Time,1,0
2343,2343,6,5,2024-11-05,2024-11-05,2024-11-10,2024-11-18,Delayed,13,8
2344,2344,8,1,2024-11-28,2024-11-28,2024-11-30,2024-12-03,Delayed,5,3
2345,2345,7,5,2024-12-04,2024-12-04,2024-12-09,2024-12-09,On-Time,5,0
2346,2346,4,3,2024-11-23,2024-11-23,2024-11-27,2024-11-27,On-Time,4,0
2347,2347,4,1,2024-12-20,2024-12-20,2024-12-22,2024-12-22,On-Time,2,0
2348,2348,5,1,2024-11-30,2024-11-30,2024-12-03,2024-12-06,Delayed,6,3
2349,2349,6,3,2024-11-18,2024-11-18,2024-11-21,2024-11-29,Delayed,11,8
2350,2350,6,4,2024-10-03,2024-10-03,2024-10-05,2024-10-04,On-Time,1,0
2351,2351,5,3,2024-10-16,2024-10-16,2024-10-20,2024-10-20,On-Time,4,0
2352,2352,5,3,2024-11-08,2024-11-08,2024-11-12,2024-11-18,Delayed,10,6
2353,2353,5,3,2024-11-13,2024-11-13,2024-11-17,2024-11-17,On-Time,4,0
2354,2354,6,1,2024-10-22,2024-10-22,2024-10-25,2024-11-03,Delayed,12,9
2355,2355,7,1,2024-12-22,2024-12-22,2024-12-25,2024-12-25,On-Time,3,0
2356,2356,4,2,2024-10-28,2024-10-28,2024-10-30,2024-10-30,On-Time,2,0
2357,2357,8,5,2024-12-19,2024-12-19,2024-12-23,2024-12-25,Delayed,6,2
2358,2358,6,1,2024-11-24,2024-11-24,2024-11-27,2024-12-04,Delayed,10,7
2359,2359,4,3,2024-12-04,2024-12-04,2024-12-07,2024-12-07,On-Time,3,0
2360,2360,6,3,2024-11-28,2024-11-28,2024-12-02,2024-12-01,On-Time,3,0
2361,2361,1,2,2024-10-20,2024-10-20,2024-10-21,2024-10-21,On-Time,1,0
2362,2362,1,5,2024-12-15,2024-12-15,2024-12-20,2024-12-20,On-Time,5,0
2363,2363,6,1,2024-12-21,2024-12-21,2024-12-23,2024-12-31,Delayed,10,8
2364,2364,2,4,2024-10-11,2024-10-11,2024-10-12,2024-10-12,On-Time,1,0
2365,2365,1,2,2024-11-20,2024-11-20,2024-11-21,,Cancelled,0,0
2366,2366,6,4,2024-12-19,2024-12-19,2024-12-20,2024-12-31,Delayed,12,11
2367,2367,6,3,2024-12-18,2024-12-18,2024-12-21,2024-12-21,On-Time,3,0
2368,2368,5,4,2024-12-07,2024-12-07,2024-12-09,2024-12-09,On-Time,2,0
2369,2369,6,3,2024-10-17,2024-10-17,2024-10-21,2024-10-31,Delayed,14,10
2370,2370,8,5,2024-10-06,2024-10-06,2024-10-10,2024-10-10,On-Time,4,0
2371,2371,7,5,2024-11-19,2024-11-19,2024-11-24,2024-11-24,On-Time,5,0
2372,2372,6,5,2024-11-03,2024-11-03,2024-11-07,2024-11-11,Delayed,8,4
2373,2373,1,1,2024-10-14,2024-10-14,2024-10-16,2024-10-16,On-Time,2,0
2374,2374,7,4,2024-11-30,2024-11-30,2024-12-02,2024-12-02,On-Time,2,0
2375,2375,1,4,2024-11-11,2024-11-11,2024-11-12,2024-11-12,On-Time,1,0
2376,2376,6,1,2025-01-02,2025-01-02,2025-01-04,2025-01-08,Delayed,6,4
2377,2377,8,3,2024-11-03,2024-11-03,2024-11-06,2024-11-06,On-Time,3,0
2378,2378,3,4,2024-10-31,2024-10-31,2024-11-01,2024-11-05,Delayed,5,4
2379,2379,6,2,2024-12-07,2024-12-07,2024-12-08,2024-12-08,On-Time,1,0
2380,2380,4,2,2024-10-19,2024-10-19,2024-10-20,2024-10-20,On-Time,1,0
2381,2381,7,1,2024-11-04,2024-11-04,2024-11-06,2024-11-06,On-Time,2,0
2382,2382,6,5,2024-11-15,2024-11-15,2024-11-20,2024-12-04,Delayed,19,14
2383,2383,6,4,2024-12-17,2024-12-17,2024-12-18,2024-12-31,Delayed,14,13
2384,2384,3,1,2024-12-12,2024-12-12,2024-12-14,2024-12-14,On-Time,2,0
2385,2385,5,2,2024-12-28,2024-12-28,2024-12-30,2024-12-30,On-Time,2,0
2386,2386,6,2,2024-12-29,2024-12-29,2024-12-30,2025-01-08,Delayed,10,9
2387,2387,6,2,2024-12-10,2024-12-10,2024-12-12,2024-12-26,Delayed,16,14
2388,2388,1,2,2024-12-08,2024-12-08,2024-12-10,2024-12-10,On-Time,2,0
2389,2389,6,4,2024-12-12,2024-12-12,2024-12-14,2024-12-13,On-Time,1,0
2390,2390,6,1,2024-12-28,2024-12-28,2024-12-30,2025-01-10,Delayed,13,11
2391,2391,1,4,2024-12-27,2024-12-27,2024-12-28,2024-12-29,Delayed,2,1
2392,2392,8,1,2024-12-03,2024-12-03,2024-12-05,2024-12-06,Delayed,3,1
2393,2393,3,4,2024-10-18,2024-10-18,2024-10-19,2024-10-19,On-Time,1,0
2394,2394,4,3,2024-11-21,2024-11-21,2024-11-25,2024-11-25,On-Time,4,0
2395,2395,1,2,2024-12-10,2024-12-10,2024-12-12,2024-12-12,On-Time,2,0
2396,2396,7,1,2024-11-09,2024-11-09,2024-11-11,2024-11-17,Delayed,8,6
2397,2397,8,1,2024-10-18,2024-10-18,2024-10-21,2024-10-21,On-Time,3,0
2398,2398,1,1,2024-12-03,2024-12-03,2024-12-06,2024-12-06,On-Time,3,0
2399,2399,6,4,2024-12-02,2024-12-02,2024-12-03,2024-12-17,Delayed,15,14
2400,2400,8,3,2024-11-30,2024-11-30,2024-12-03,2024-12-03,On-Time,3,0
2401,2401,6,5,2024-12-16,2024-12-16,2024-12-20,2024-12-30,Delayed,14,10
2402,2402,1,5,2024-11-07,2024-11-07,2024-11-12,2024-11-16,Delayed,9,4
2403,2403,1,3,2024-11-30,2024-11-30,2024-12-04,2024-12-04,On-Time,4,0
2404,2404,8,5,2024-12-01,2024-12-01,2024-12-06,2024-12-08,Delayed,7,2
2405,2405,2,5,2024-12-11,2024-12-11,2024-12-15,,Cancelled,0,0
2406,2406,1,1,2024-10-24,2024-10-24,2024-10-26,2024-10-26,On-Time,2,0
2407,2407,1,4,2024-10-14,2024-10-14,2024-10-15,2024-10-15,On-Time,1,0
2408,2408,1,1,2024-10-22,2024-10-22,2024-10-24,2024-10-24,On-Time,2,0
2409,2409,3,3,2024-11-07,2024-11-07,2024-11-10,2024-11-23,Delayed,16,13
2410,2410,6,2,2024-11-15,2024-11-15,2024-11-16,2024-11-30,Delayed,15,14
2411,2411,4,5,2024-12-27,2024-12-27,2024-12-31,2024-12-31,On-Time,4,0
2412,2412,2,2,2024-11-15,2024-11-15,2024-11-17,2024-11-20,Delayed,5,3
2413,2413,1,2,2024-10-12,2024-10-12,2024-10-13,2024-10-15,Delayed,3,2
2414,2414,5,3,2024-12-06,2024-12-06,2024-12-10,2024-12-10,On-Time,4,0
2415,2415,6,4,2024-10-28,2024-10-28,2024-10-30,2024-11-05,Delayed,8,6
2416,2416,6,3,2024-12-01,2024-12-01,2024-12-04,2024-12-17,Delayed,16,13
2417,2417,1,1,2024-11-10,2024-11-10,2024-11-12,2024-11-12,On-Time,2,0
2418,2418,1,2,2024-11-04,2024-11-04,2024-11-06,2024-11-06,On-Time,2,0
